Video ID,Title,Comment 
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Not even North Korea is that bad of pollution!
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Been playing around with DeepSeek, they've forgot to censor alot of stuff,, like if you ask ""what's more developed, Japan or China?"" it will outright say Japan is more developed. Copy and pasted from ChatGPT."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Eat pandas 🐼
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"23:40 tanghulu. Visited Taipei in spring 2024, please tell me that cherry tomato and strawberry tanghulu I ate were without spit or chemicals. People were eating them,sellers were rolling hot sugar coating on stalls. It looked and tasted fresh."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,🐼 pandas are gay as well as fat and dumb.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Thank you
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I remember when i started to watch you both to see how you travel China on motorbikes and show country side! And then your Corona virus investigation aged like fine wine. You two are amazing 🎉🎉🎉🎉
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Winston, would you consider doing a reboot of The Transporter franchise?"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Haha stupid maga humor 😅💕 they dont know🤣 China🥰🫰❤️
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"In the final part of the show, your information about the panda law is not correct. The police arrested these two people not because they said bad things about panda itself, but because they spread rumors about pandas being abused. And they got a lot of attention on social media and made money from the incident. You missed the point."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,🍯 have a honey pot for anticensorship
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Great Job Guys!!  Love the Panda song 💖💖💖💖💖💯
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Hawk Tuah , Spit on that tanghulu!"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Pandas sit and eat all the time, hardly play, or shall I say, they play hard to get. How they are still around is a real wonder."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,The fact that 1.3 billion people agree to live under the oppressive dictatorship is telling much more about the people then about the dictatorship.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"25:00 I'm really getting braincancer from those slurping sounds, I hate them with a passion, please never do that again
27:03 meine Fresse junge"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,For the algorithm!
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Guys I’ve been reading a lot about the misleading China population figures.   Some believe actual population is over estimated by 150-200 million people and getting worse due to very low fertility rates.  What say you about this?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Pandas suck! 🍯
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Why would an AI engine know of objects or events that don't exist?
Does it really know all that it doesn't know?
🤯"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Love you guys
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Do you two not think the covid virus was developed in a lab in Wuhan?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"There is no dragons any more in China, the last one having left mid january. They won't come back. Good luck with your pandas. Next event: dragons leaving earth."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Had to skip the food eating segment. Just no.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Iron Man 2 had this ray mysterio move when lady took down security if rival weapons manufacturer
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I thought this was fake 5:09  thanks guys
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,China is slowly becoming a terrorist country. Sucks to be the person who invests in China
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,💪🏾💪🏾💪🏾🌭
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Hello Chinese Censorship Bureau! 😊 you can’t stop us! 🎉
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"The sewers exploding just happened in the *_""Big (rotten) Apple.""_* Just one, so far."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Love the China Show! ❤
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,swat team deploys fly swatter on  tesla driver 😁😘🥦
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Ich glaube wir müssen mit dem Bürgermeister von Berlin ein Ernstes Wort sprechen...
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,1:28:48 I love the glowing goo
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Excellent show
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I have to remember to not be eating when I watch you guys.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Im in Oakland County, Pontiac! For the love of god stay away, its little Detroit."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Great, thanks for sharing."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,honestly that first vid is so bad ass even with context. there was no need to doctor it up and lie about it.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I love how those chinese people are just ignoring you guys while you're sitting there in the middle of the street.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Hawk Tuanghulu
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"🎶we had joy, we had fun, we had seasons with a bang..."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,When the Elephants tussle the mice get trampled
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Haven't seen the full video, but if the person in the yellow jacket took roughly 10 seconds to come back down, she was at minimum launched to about 120 meters. Let's assume they are 1.5m in height and accelerated to the required initial velocity of about 50 meters/second,   where the acceleration happens along their height only, the average acceleration is about 90 g. It certainly wasn't the fall which killed them."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Gutter oil easy access initiative.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"As I watch this, Feb. 1st, there are fireworks going off outside my apartment for Lunar New Year. Every night for a week now."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"ever since US wanting to ban the app, ive been getting ads about that app and its annoying."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Spy Pandas being distributed world wide.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Awesome
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,14:25 - crazy. Weren’t the Chinese people the inventors of fireworks?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"So I've just Googled it & found out that 1978 was the year of....... The EARTH HORSE... 🌍 🐴.!!!
I'm not entirely sure how to feel about that.. 😁😁"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Di-steal-ation they did, not distillation."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Another question to the CCP - if there's no crime in China why the need for all the ""cool moves"" and SWAT cars?"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"2:07:31 Use Ollama to run a model locally and you'll be fine. Depending on the specs, you might be able to run DeepSeek 14b. It's fun to discuss with it until it is cornered."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Interesting use of the word ""Swat"", with a butterfly net! 
🍯

They fart in our general direction...
Don't they have designed ventilation of the sewers? Are they simply sealed?
What on Earth did that kid set light to?
Flying yellow jacket!

Food safety, electrical safety, building construction safety, vehicle safety... 

DeepSeek was tested for ""jailbreaks"", it failed every test!
Safeguarding completely missing. Ominous.

""Wow, so good!"" Especially ""Jason Smith""!
""Go there. See it foryourself."" 
Copy and pasted mountains, fake birds, dodgy aerial perspective, hedges looking suspect...

Stick an Ai label on it.
Blatent lies.
Makes china look really bad.

Say something bad about Pandas! They suck Bamboo.
The song!
Maltreatment of Pandas, oh, what a surprise.
Dancing ""Robots"", each with their own ""Handler""."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Tunghulu? is that the same as what my son called glasss apples?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Hi Chinese Officials🎉🎉🎉🎉
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Didnt Panda's originally come from Tibet?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Panda song is a bop
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Keep going guys your show keeps going missing on my feed even though I am a subscriber for years. Is it just the UK?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,The amount of CCP propaganda bots on TikTok lately is ridiculous. They hate you guys. 🤣😂 I keep recommending your channel and keep getting the same comments alleging you are criminals.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"I always look at those Chinese propaganda posts and think, if you need to convince others you're happier than them, you're probably miserable instead."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Propoganda panda 🐼. They push the pandas so when you sesrch chinese propoganda you get did you mean chinese panda
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Choregraphed fighting, is not practical. It only looks effortless and spectacular when the one being acted upon, cooperates. It doesn't work very well in spontaneous conflict. @5:33 where they paused it, you can see the target, holding and positioning the ""officer"" like a figure skater would, so that he can tuck his head under the leg instead of getting clothes-lined. Kungfu is a combination of dancing and psychological manipulation, not fighting."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Panda Propaganda sounds like a jolly segment header. ow ja, and please play the full song at the start and end. thanks"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"I ran the Deepseek 14b model locally with Ollama. The answers were ok, you ask it to replace some letters and it won't self censor anymore. It's like a really awesome debate game where you try to convince an idiot to say something he doesn't want to say."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,1:21:54 propoganda panda
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,🍯Operation Panda Pot!
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,48:23 Maple Sirup my dude 🤣
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Will Pandas Blow be available on ITunes or anywhere else? 🤣
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Cool
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"""You are truth"" huh? I've never heard that before. Origin please?"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I haven't been on the Play store in a while. What I did notice is you can't really rate things anymore. It seems you can write but only if you get an app. I actually went to see if DeepSeek was actually number one. People are certainly singing its praises. Of course moronic people are still using apps like Temu to get a bunch of overrated garbage. So I'm not exactly surprised people are so dumb. It says that 10 million people have downloaded DeepSeek. I honestly do not understand the allure of AI except for a bunch of people are freaking lazy. I personally find it extremely dangerous. This shite can be trained by anyone to eventually make people believe what they want them to believe. It's not like it popped up one day and started teaching itself. I am concerned that history and facts are going to become even more distorted. I've noticed in the short sections of places like YouTube and Facebook recently that it's had a lot more AI. I've also noticed that the amount of paranoia and obvious propaganda made to make people paranoid has really amped up recently. People are spreading around fake videos like they're the gospel truth. It's making people even more paranoid than before. There was the crash in DC and there was a fake video going around of survivors. Now people think there's a cover up because not one time in the regular media were they talking about survivors. It's about as bad as the drones or all the fake videos coming out of California. This AI stuff is dangerous. People were already distrusting and paranoid and now it's becoming even worse because for some reason we've lost the damn ability to think of ourselves.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"I have forgotten how advanced Asimo was.
Meanwhile 2025, we got clunky removed controlled robot."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"BEST SHOW EVER!  So informative, such great analysis from the evidence!   So packed with important issues!  This sort of thing, a more accurate look at reality, is what makes youtube important."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,9:10 AYO Winston
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"OMG, this burning block caused by fireworks looks like a far taller situation of Berlin (Germany)"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"My comment keeps getting removed, but I'll try again.  The Boston Dynamics robots are fake as well, just more CGI nonsense."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"lol the hurricanrana isn't even an effective takedown method, notice how the other guy has to grab onto his legs and jump forward to make it work, just like the fake pro wrestling move.  without this he would simply slip off and fall on the floor."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Howdy
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,China is just a big crooked country
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,1:46:59 the robot has social anxiety
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Paul Baribault is prononced Paul Baribo ;) your welcome
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Pardon my lack of knowledge but does Taiwan have pandas (guess not) is ir only from chengdu?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,38:40 when chat CCP makes your AI videos 😂
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,DeepSeek - the Bing of AI
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I dont hate animals eitheir just a stupid law
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Love the panda song
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Maaaakes meeee irratate... :)
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,🍯🍯🍯🍯🍯
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Happy Lunar New Year to all but the chinese
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"😆 😂 😆 the panders 
🤔 I wounder if feeding the starch and fruits and leafy green, that they could repudice and get smarter, im wondering 🤔 if the pander has been pisher to the brink per haps yhey us3d to eat normally but were pushed out of their natural habitats and the only places left were the bamboo forests 
Thats worth thinkjng about... 🤔🧐🤔"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,The guy with the green writing on his big black jacket running into the crowd. Did he see something and try to stop it or did he cause it?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Pandamonium
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Iran China and Russian are already qt war with NATO and NATO is fucking sleepling
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"CCP and chinese elite are exploiting their own citizens. They talk about how bad Americans are and how they hate them, yet its the chinese working class and poorest class of people that they actually hate the most by the way they are treating them. Forced labour, forced labour camps, absolutely no social welfare, no health benefits, no insurance. Adults and even children work loooong hours without getting paid at all, or getting paid very little, sometimes in food rations, thats all. Its a modern slavery, and CCP keep preaching how great chinese communism is doing. its disgusting, painfull, depressing treatment of their own citizens. I dont understand, how far chinese people have to be pushed for them to say ENOUGH! and forcefully remove their government. When are they going to understand that CCP uses socialism as a cover for unfair, illegal and greedy enslavement of chinese people. allowing themselves to become very rich, sending their children to US to study, having the best of everything that poorer chinese class worked day and night for CCP to be able to have all that luxury. If I was chinese, I would risk everything and try to remove that government, instead of working my ass off for corrupt government. chinese people are over 1 billion, of which only about or less than 1% is government. you could rid of them in no time. and build a new one, a better one, the one thats bsed on  rule of law. socialism will never work, because socialism does not take in consideration the nature of a human being. people want things for themselves, people wnt to achieve things in all sorts of different ways including business, people want freedoms, to express themselves, to knowledge. freedom of religion.  people want to travel and explore without having to ask permission to their corrupt gov. people want to be free. that can only be achieved in a capitalistic country with fair constitution, allowing basic human freedoms. also a country that respects all living things, not only human beings.

serpentza and laowhy, I really hope that blonde dumb woman sees this video and educates herself. maybe then she will stop spreading lies."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,CHINA is at war with USA and USA doesn’t even know it.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Keeper
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Also distillation will make false affirmations looks like more true to all ai models reducing the effectiveness
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Enjoy it while you still have a sense of superiority 😊
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Anyone who follows either LLM or Robot(ics) knows that all this China nonsense is at best overhyped new entry-ism.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Dropping fire down a manhole cover is the equivalent of lighting your fart on fire, only Communism style (get it? Because group think etc). Sorry, dark humor.

""OUR fart explosion! Everyone gets the consequence!"""
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I hate  China Russia and Iran snd anyone who fights for their regimes
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Wow so good
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,CCP = CORRUPTION
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"China will fall down like Russia because of corruption, mark my word. Or just won’t prosper at alll"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Hi Chinese censorship bureau!!
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"It's a thing to point out too, guys: when Deepseek says it follows china's laws and socialist core values EVEN THEN it's lying through its virtual teeth. There is NOTHING socialist about China. Just like there wasn't anything ""democratic"" about the democrat's part of the last elections in the US when they bumped Joe and pushed Kamala. It's spewing utter BS."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Finally someone says it... and American politicians are involved. Of course they are, they have been, and they're all treating their countries like businesses which they milk for the greatest profits, and leaders of other countries are just their trading partners."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Blackmail is actually the biggest concern. When china uses apps to gather info, their biggest leverage would be achieved by finding dirt on an influential entity and then blackmailing that individual to do favors for china. Blackmail is much more powerful than most people realize until it happens to them. Then the thought of luring mayors or governors to china is even more disturbing. Just imagine how much easier it is to put/entice them into an embarrassing situation that could then be used to blackmail favors from them indefinitely."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,32:32 😹 Mr. Milk milked it ♥️
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"For the girl to go up and then come back down 10 seconds later, she would have gone up at least 150 feet into the air. There is no way that she would have survived that."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"China, you look so bad from abroad time to change your views on life"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I hate China so much
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"If it says made in China, you can bet on it being made using child labor/forced labor."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"They are doing the same with cherrys as the tonghulu. Reports were coming out that people were ending up in hospital due to pesticide loaded cherrys, state media brags that cherrys are so cheap due to bumper harvest means, all people can enjoy them, not just the wealthy 😂"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"laowhy you made video on deepseek? i didnt see that on my feed, had to go manual there"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,The firework dog is obviously AI generated imagery.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Elon shilling Chinese propaganda checks out sadly.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,248 x 🍯
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,...all my homies hate pandas will be on my car-playlist 😊😇🥰
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"F the CCP 
Greetings from Germany 🇩🇪✌🏼"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Hello CCP fans who feel superiors to western people…are you reslly if you do an exam of concience?
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"every week I look the China show on fridays, sometimes on saturdays...the best show on earth for me  
so funny , so real , so intelligent "
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"The fake news can only trolling american people, and though Rednote we all know what ""Armerican Dream"" really are......  .  Keep celebrating your system， Hope god bless US"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,just wow
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Im China stealing and cheating is the main policy
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,18:14 stepped on her own landmine
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Hi to all the wumaos cry babies who can’t deal with their emotions and have a cult of following their mafious leader Xi
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,So they will not use guns but use tanks
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Lol
Maybe she'll believe me if I  tell her.
1. The cheque's in the post.
2. Yes I love you.
3. No I won't c_m in your mouth."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Legends guys as always 💯🦵🔚🍻
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"""A saw a bald eagle eat a grape once""     ""Bro, you don't mean that,   take it back!"""
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"That's fake China for ya. The air polluted,  the water polluted, The food dangerous,  the building codes dangerous,  the media fake, its people abused especially the Uighurs,  the shills complicit and the government embarrassingly corrupt, and..  child labour...China is discusting. Wake up people of China, you're being oppressed and  lied to."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I say hi to china censorship bureau with my middle finger raised in joy
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Chinese propaganda are just lies, who knew."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"""You didn't do your own research""...proceeds to show US media outlet propaganda pieces from the NY Times. These guys are just the opposite side of the coin to Chinese propaganda, the US media DOES lie, and reading a media outlet article is not research. ""Everyone knows they have kids in sweatshops""...How? The US media. Well the Chinese media says the opposite...so you believe the US media but not the Chinese? This entire channel is pro-American cope."
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Never slander the panda!!!
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Jackie chan is fake ... watch the bloopers of the movies
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Happy New Year of the “Xinake” to the China Censorship Bureau,,, 🐍"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Hi bureau!
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Lithium Batterys have a very limited life .... time is soon up
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,I see especially Leftardians falling for the Chinese propaganda on FB and X.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,"Ruffle the feathers of the dodo. Did I miss something? Oh no I just realized I forgot my snack of piss eggs, or crab apples. Thanks for reinforcing my belief that there are too many stupid people. Does the pool strip show much urine is in china's water?"
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Thank you for consistently exposing the truth.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,i definitely didn't get recommended laowhy's vid on deepseek even while subbed.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,In my opinion this is one of the most important episodes you guys ever made
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,yo can drink trees - watch Aubrey Plaza's advert:)
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Rice boys butt hurt on China AI.  Take a chill pill bro.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,King Rat
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,The app should be called DeepSheep because its targeted for all the sheeps to use.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,Contributing for the algorithm. My prayers go out to everyone injured. Hopefully they stay safe.
1hHdbShywzc,Chinese Streets Exploding Randomly All Over China - DeepSeek Exposed - Episode #248,dung poop xi is fire
